Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,4205044686,mtrealtalk22 (1/2),384,0,C LOCKED F Jabari Smith Jr. G Amen Thompson PF Patrick Baldwin Jr. PG Fred VanVleet SF Justin Champagnie SG Jordan Poole UTIL Aaron Holiday,,Patrick Baldwin Jr.,PF,63.24%,0
1,4205046919,Deus_Ninja_Omega (1/4),384,0,C LOCKED F LOCKED G Amen Thompson PF LOCKED PG Jalen Green SF Justin Champagnie SG LOCKED UTIL LOCKED,,Jordan Poole,SG,57.50%,0
1,4205054023,GDDC4 (1/50),384,0,C Jock Landale F Patrick Baldwin Jr. G Jared Butler PF Jabari Smith Jr. PG Jordan Poole SF Justin Champagnie SG Jalen Green UTIL LOCKED,,Amen Thompson,G,50.38%,0
1,4205054024,GDDC4 (2/50),384,0,C LOCKED F LOCKED G LOCKED PF Patrick Baldwin Jr. PG LOCKED SF Justin Champagnie SG Jalen Green UTIL Jock Landale,,Justin Champagnie,SF,46.78%,0
1,4205054025,GDDC4 (3/50),384,0,C LOCKED F Jabari Smith Jr. G Amen Thompson PF Patrick Baldwin Jr. PG Jordan Poole SF Justin Champagnie SG Cole Anthony UTIL LOCKED,,Jalen Green,PG,33.22%,0
1,4205054026,GDDC4 (4/50),384,0,C LOCKED F Justin Champagnie G Amen Thompson PF Patrick Baldwin Jr. PG Cole Anthony SF Franz Wagner SG Jordan Poole UTIL LOCKED,,Jared Butler,G,28.68%,0
1,4205054027,GDDC4 (5/50),384,0,C LOCKED F LOCKED G LOCKED PF Patrick Baldwin Jr. PG Amen Thompson SF Justin Champagnie SG Jordan Poole UTIL LOCKED,,Johnny Davis,F,25.76%,0
1,4205054028,GDDC4 (6/50),384,0,C Jock Landale F Aleksej Pokusevski G Amen Thompson PF Patrick Baldwin Jr. PG Fred VanVleet SF Justin Champagnie SG Jordan Poole UTIL LOCKED,,Fred VanVleet,PG,21.14%,0
1,4205054029,GDDC4 (7/50),384,0,C Jock Landale F Jabari Smith Jr. G LOCKED PF Patrick Baldwin Jr. PG LOCKED SF Justin Champagnie SG Jordan Poole UTIL LOCKED,,Richaun Holmes,C,18.89%,0
1,4205054030,GDDC4 (8/50),384,0,C Jabari Smith Jr. F Amen Thompson G LOCKED PF Patrick Baldwin Jr. PG Fred VanVleet SF Justin Champagnie SG Jordan Poole UTIL LOCKED,,Jabari Smith Jr.,F,18.48%,0
1,4205054031,GDDC4 (9/50),384,0,C Jock Landale F LOCKED G LOCKED PF Patrick Baldwin Jr. PG LOCKED SF Justin Champagnie SG Cole Anthony UTIL LOCKED,,Jules Bernard,SG,15.09%,0
1,4205054032,GDDC4 (10/50),384,0,C LOCKED F LOCKED G LOCKED PF Patrick Baldwin Jr. PG Jalen Green SF Justin Champagnie SG Jordan Poole UTIL LOCKED,,Dillon Brooks,PF,13.21%,0
1,4205054033,GDDC4 (11/50),384,0,C Wendell Carter Jr. F Patrick Baldwin Jr. G LOCKED PF Dillon Brooks PG Amen Thompson SF Justin Champagnie SG LOCKED UTIL LOCKED,,Corey Kispert,PF,12.63%,0
1,4205054034,GDDC4 (12/50),384,0,C LOCKED F Jabari Smith Jr. G Amen Thompson PF Patrick Baldwin Jr. PG Fred VanVleet SF Justin Champagnie SG Jordan Poole UTIL LOCKED,,Anthony Gill,PF,11.55%,0
1,4205054035,GDDC4 (13/50),384,0,C Jock Landale F LOCKED G LOCKED PF Patrick Baldwin Jr. PG Amen Thompson SF Justin Champagnie SG LOCKED UTIL LOCKED,,Jock Landale,C,6.43%,0
1,4205054036,GDDC4 (14/50),384,0,C Jabari Smith Jr. F Amen Thompson G LOCKED PF Dillon Brooks PG Jared Butler SF Justin Champagnie SG Jalen Green UTIL LOCKED,,Jonathan Isaac,F,5.48%,0
1,4205054037,GDDC4 (15/50),384,0,C Jabari Smith Jr. F Patrick Baldwin Jr. G LOCKED PF Dillon Brooks PG Amen Thompson SF Justin Champagnie SG Jalen Green UTIL LOCKED,,Wendell Carter Jr.,C,5.21%,0
1,4205054038,GDDC4 (16/50),384,0,C LOCKED F LOCKED G LOCKED PF Patrick Baldwin Jr. PG Cole Anthony SF Justin Champagnie SG Jalen Green UTIL LOCKED,,Cole Anthony,SG,5.03%,0
1,4205054039,GDDC4 (17/50),384,0,C Jabari Smith Jr. F Aleksej Pokusevski G LOCKED PF Patrick Baldwin Jr. PG Fred VanVleet SF Justin Champagnie SG Jordan Poole UTIL LOCKED,,Franz Wagner,SF,4.71%,0
1,4205054040,GDDC4 (18/50),384,0,C Jabari Smith Jr. F LOCKED G LOCKED PF Patrick Baldwin Jr. PG LOCKED SF Justin Champagnie SG Jordan Poole UTIL LOCKED,,Vasilije Micic,PG,4.67%,0
1,4205054041,GDDC4 (19/50),384,0,C LOCKED F LOCKED G LOCKED PF Dillon Brooks PG Jared Butler SF Justin Champagnie SG Jordan Poole UTIL LOCKED,,Paolo Banchero,PF,4.08%,0
1,4205054042,GDDC4 (20/50),384,0,C Jock Landale F LOCKED G Jared Butler PF Patrick Baldwin Jr. PG Fred VanVleet SF LOCKED SG Jordan Poole UTIL LOCKED,,Tre Mann,G,3.63%,0
1,4205054043,GDDC4 (21/50),384,0,C Jock Landale F Franz Wagner G Amen Thompson PF Patrick Baldwin Jr. PG Fred VanVleet SF LOCKED SG Jordan Poole UTIL LOCKED,,Jalen Suggs,PG,3.25%,0
1,4205054044,GDDC4 (22/50),384,0,C Jock Landale F LOCKED G LOCKED PF Patrick Baldwin Jr. PG LOCKED SF Justin Champagnie SG Jalen Green UTIL LOCKED,,Gary Harris,G,2.30%,0
1,4205054045,GDDC4 (23/50),384,0,C Jock Landale F Amen Thompson G LOCKED PF Patrick Baldwin Jr. PG Fred VanVleet SF Justin Champagnie SG LOCKED UTIL LOCKED,,Moritz Wagner,F,2.01%,0
1,4205054046,GDDC4 (24/50),384,0,C Jock Landale F LOCKED G LOCKED PF Patrick Baldwin Jr. PG Jared Butler SF Amen Thompson SG Jordan Poole UTIL LOCKED,,Brandon Miller,SG,1.79%,0
1,4205054047,GDDC4 (25/50),384,0,C Jock Landale F LOCKED G Amen Thompson PF Dillon Brooks PG Jared Butler SF Justin Champagnie SG LOCKED UTIL LOCKED,,Grant Williams,UTIL,1.77%,0
1,4205054048,GDDC4 (26/50),384,0,C Jabari Smith Jr. F Justin Champagnie G LOCKED PF Patrick Baldwin Jr. PG Amen Thompson SF Franz Wagner SG Jalen Green UTIL LOCKED,,Miles Bridges,SF,1.50%,0
1,4205054049,GDDC4 (27/50),384,0,C Jabari Smith Jr. F LOCKED G LOCKED PF Patrick Baldwin Jr. PG Amen Thompson SF Justin Champagnie SG LOCKED UTIL LOCKED,,Davis Bertans,F,1.32%,0
1,4205054050,GDDC4 (28/50),384,0,C LOCKED F LOCKED G Amen Thompson PF Dillon Brooks PG Jared Butler SF Justin Champagnie SG Jalen Green UTIL LOCKED,,Aleksej Pokusevski,F,1.04%,0
1,4205054051,GDDC4 (29/50),384,0,C LOCKED F LOCKED G LOCKED PF Dillon Brooks PG Jared Butler SF Justin Champagnie SG Jordan Poole UTIL LOCKED,,Jae'Sean Tate,F,0.70%,0
1,4205054052,GDDC4 (30/50),384,0,C Jabari Smith Jr. F LOCKED G LOCKED PF Patrick Baldwin Jr. PG Amen Thompson SF Justin Champagnie SG LOCKED UTIL LOCKED,,Nick Richards,C,0.68%,0
1,4205054053,GDDC4 (31/50),384,0,C Wendell Carter Jr. F LOCKED G Amen Thompson PF Patrick Baldwin Jr. PG Fred VanVleet SF Justin Champagnie SG LOCKED UTIL LOCKED,,Markelle Fultz,G,0.62%,0
1,4205054054,GDDC4 (32/50),384,0,C Jock Landale F LOCKED G Amen Thompson PF Patrick Baldwin Jr. PG Jalen Green SF Justin Champagnie SG LOCKED UTIL LOCKED,,Jeff Green,C,0.40%,0
1,4205054055,GDDC4 (33/50),384,0,C Jabari Smith Jr. F LOCKED G Amen Thompson PF Patrick Baldwin Jr. PG Jalen Green SF Justin Champagnie SG LOCKED UTIL LOCKED,,Joe Ingles,UTIL,0.29%,0
1,4205054056,GDDC4 (34/50),384,0,C LOCKED F Patrick Baldwin Jr. G LOCKED PF Dillon Brooks PG Amen Thompson SF Justin Champagnie SG Jalen Green UTIL LOCKED,,Aaron Holiday,UTIL,0.27%,0
1,4205054057,GDDC4 (35/50),384,0,C LOCKED F LOCKED G LOCKED PF Patrick Baldwin Jr. PG LOCKED SF Justin Champagnie SG Cole Anthony UTIL Jock Landale,,Reggie Bullock Jr.,G,0.14%,0
1,4205054058,GDDC4 (36/50),384,0,C LOCKED F LOCKED G Amen Thompson PF Patrick Baldwin Jr. PG Jared Butler SF LOCKED SG Cole Anthony UTIL Jock Landale,,Nick Smith Jr.,PG,0.11%,0
1,4205054059,GDDC4 (37/50),384,0,C Jabari Smith Jr. F Amen Thompson G Cole Anthony PF Dillon Brooks PG Jared Butler SF Justin Champagnie SG Jalen Green UTIL LOCKED,,Kyle Kuzma,F,0.08%,0
1,4205054060,GDDC4 (38/50),384,0,C Jock Landale F Justin Champagnie G Amen Thompson PF Patrick Baldwin Jr. PG Fred VanVleet SF LOCKED SG Jordan Poole UTIL LOCKED,,Goga Bitadze,UTIL,0.04%,0
1,4205054061,GDDC4 (39/50),384,0,C Jabari Smith Jr. F Aleksej Pokusevski G Amen Thompson PF Patrick Baldwin Jr. PG Fred VanVleet SF Justin Champagnie SG LOCKED UTIL LOCKED,,Tristan Vukcevic,UTIL,0.03%,0
1,4205054062,GDDC4 (40/50),384,0,C LOCKED F LOCKED G Cole Anthony PF Patrick Baldwin Jr. PG Jalen Green SF Justin Champagnie SG Jordan Poole UTIL LOCKED,,Anthony Black,SF,0.02%,0
1,4205054063,GDDC4 (41/50),384,0,C Wendell Carter Jr. F Jabari Smith Jr. G LOCKED PF Patrick Baldwin Jr. PG LOCKED SF Justin Champagnie SG Jalen Green UTIL LOCKED,,Tyus Jones,G,0.02%,0
1,4205054064,GDDC4 (42/50),384,0,C LOCKED F Patrick Baldwin Jr. G LOCKED PF Dillon Brooks PG LOCKED SF Justin Champagnie SG LOCKED UTIL LOCKED,,Jett Howard,SF,0.01%,0
1,4205054065,GDDC4 (43/50),384,0,C Jabari Smith Jr. F LOCKED G LOCKED PF Dillon Brooks PG Jared Butler SF Justin Champagnie SG LOCKED UTIL LOCKED,,Nate Hinton,SG,0.01%,0
1,4205054066,GDDC4 (44/50),384,0,C Jabari Smith Jr. F LOCKED G LOCKED PF Patrick Baldwin Jr. PG Jordan Poole SF Justin Champagnie SG LOCKED UTIL LOCKED,,Boban Marjanovic,UTIL,0.01%,0
1,4205054067,GDDC4 (45/50),384,0,C Jock Landale F LOCKED G LOCKED PF Patrick Baldwin Jr. PG Jalen Green SF Justin Champagnie SG Jordan Poole UTIL LOCKED,,Bilal Coulibaly,SG,0.01%,0
1,4205054068,GDDC4 (46/50),384,0,C Jabari Smith Jr. F LOCKED G LOCKED PF LOCKED PG Jared Butler SF Justin Champagnie SG Jalen Green UTIL LOCKED,,Cody Martin,PG,0.01%,0
1,4205054069,GDDC4 (47/50),384,0,C Jock Landale F Jabari Smith Jr. G LOCKED PF Patrick Baldwin Jr. PG LOCKED SF Justin Champagnie SG LOCKED UTIL LOCKED,,Seth Curry,PG,0.00%,0
1,4205054070,GDDC4 (48/50),384,0,C Jock Landale F LOCKED G Amen Thompson PF Patrick Baldwin Jr. PG Fred VanVleet SF Justin Champagnie SG LOCKED UTIL LOCKED,,Leaky Black,PF,0.00%,0
1,4205054071,GDDC4 (49/50),384,0,C Jock Landale F LOCKED G Jared Butler PF LOCKED PG Fred VanVleet SF Justin Champagnie SG LOCKED UTIL LOCKED,,JT Thor,F,0.00%,0
1,4205054072,GDDC4 (50/50),384,0,C Wendell Carter Jr. F LOCKED G LOCKED PF LOCKED PG Jared Butler SF Justin Champagnie SG Jalen Green UTIL LOCKED,,Caleb Houstan,UTIL,0.00%,0
1,4205058744,papagates (1/150),384,0,C LOCKED F Dillon Brooks G LOCKED PF Corey Kispert PG LOCKED SF LOCKED SG Jules Bernard UTIL LOCKED,,Jermaine Samuels,PF,0.00%,0
1,4205058745,papagates (2/150),384,0,C LOCKED F Dillon Brooks G LOCKED PF Corey Kispert PG Cole Anthony SF LOCKED SG Jalen Green UTIL LOCKED,,Amari Bailey,UTIL,0.00%,0
1,4205058746,papagates (3/150),384,0,C LOCKED F LOCKED G LOCKED PF Corey Kispert PG Jalen Green SF LOCKED SG Jules Bernard UTIL LOCKED,,Deni Avdija,UTIL,0.00%,0
1,4205058747,papagates (4/150),384,0,C LOCKED F LOCKED G LOCKED PF Corey Kispert PG Cole Anthony SF LOCKED SG LOCKED UTIL LOCKED,,,
1,4205058748,papagates (5/150),384,0,C Richaun Holmes F LOCKED G LOCKED PF Jabari Smith Jr. PG Fred VanVleet SF Amen Thompson SG LOCKED UTIL LOCKED,,,
1,4205058749,papagates (6/150),384,0,C LOCKED F LOCKED G Fred VanVleet PF LOCKED PG Amen Thompson SF LOCKED SG Jalen Green UTIL LOCKED,,,
1,4205058750,papagates (7/150),384,0,C Jabari Smith Jr. F LOCKED G LOCKED PF Corey Kispert PG Amen Thompson SF LOCKED SG Jalen Green UTIL LOCKED,,,
1,4205058751,papagates (8/150),384,0,C LOCKED F Johnny Davis G LOCKED PF Corey Kispert PG Fred VanVleet SF Amen Thompson SG Jalen Green UTIL LOCKED,,,
1,4205058752,papagates (9/150),384,0,C LOCKED F LOCKED G LOCKED PF Corey Kispert PG Jared Butler SF Johnny Davis SG Jalen Green UTIL LOCKED,,,
1,4205058753,papagates (10/150),384,0,C Richaun Holmes F LOCKED G LOCKED PF LOCKED PG Jared Butler SF Amen Thompson SG Jalen Green UTIL LOCKED,,,
1,4205058754,papagates (11/150),384,0,C LOCKED F LOCKED G LOCKED PF Corey Kispert PG Jared Butler SF Amen Thompson SG Jalen Green UTIL LOCKED,,,
1,4205058755,papagates (12/150),384,0,C LOCKED F LOCKED G LOCKED PF Corey Kispert PG Jalen Green SF Justin Champagnie SG LOCKED UTIL LOCKED,,,
1,4205058756,papagates (13/150),384,0,C Richaun Holmes F Jabari Smith Jr. G LOCKED PF Dillon Brooks PG Jalen Green SF LOCKED SG Johnny Davis UTIL LOCKED,,,
1,4205058757,papagates (14/150),384,0,C Richaun Holmes F Dillon Brooks G LOCKED PF Corey Kispert PG Amen Thompson SF LOCKED SG LOCKED UTIL LOCKED,,,
1,4205058758,papagates (15/150),384,0,C Richaun Holmes F LOCKED G LOCKED PF Corey Kispert PG LOCKED SF LOCKED SG LOCKED UTIL LOCKED,,,
1,4205058759,papagates (16/150),384,0,C LOCKED F LOCKED G LOCKED PF Dillon Brooks PG LOCKED SF Johnny Davis SG LOCKED UTIL LOCKED,,,
1,4205058760,papagates (17/150),384,0,C LOCKED F LOCKED G LOCKED PF Dillon Brooks PG Amen Thompson SF Johnny Davis SG Jalen Green UTIL LOCKED,,,
1,4205058761,papagates (18/150),384,0,C LOCKED F LOCKED G LOCKED PF LOCKED PG Jared Butler SF Amen Thompson SG LOCKED UTIL LOCKED,,,
1,4205058762,papagates (19/150),384,0,C LOCKED F LOCKED G LOCKED PF Dillon Brooks PG Fred VanVleet SF Amen Thompson SG Johnny Davis UTIL LOCKED,,,
1,4205058763,papagates (20/150),384,0,C Jock Landale F LOCKED G LOCKED PF Dillon Brooks PG Fred VanVleet SF Amen Thompson SG Jalen Green UTIL LOCKED,,,
1,4205062247,broncos1975 (1/3),384,0,C Richaun Holmes F Dillon Brooks G Jalen Green PF Jabari Smith Jr. PG Fred VanVleet SF Justin Champagnie SG Jordan Poole UTIL LOCKED,,,
1,4205062851,JMRTex,384,0,C LOCKED F LOCKED G LOCKED PF Patrick Baldwin Jr. PG Jalen Green SF Amen Thompson SG LOCKED UTIL Wendell Carter Jr.,,,
1,4205064238,mtrealtalk22 (2/2),384,0,C LOCKED F Jabari Smith Jr. G Amen Thompson PF Patrick Baldwin Jr. PG Fred VanVleet SF Justin Champagnie SG Jordan Poole UTIL Aaron Holiday,,,
1,4205067067,robojohnson (1/2),384,0,C LOCKED F Amen Thompson G LOCKED PF Patrick Baldwin Jr. PG Jared Butler SF Justin Champagnie SG LOCKED UTIL Jock Landale,,,
1,4205067068,robojohnson (2/2),384,0,C LOCKED F Amen Thompson G LOCKED PF Patrick Baldwin Jr. PG Jared Butler SF Justin Champagnie SG LOCKED UTIL Jock Landale,,,
1,4205067075,papagates (21/150),384,0,C Richaun Holmes F LOCKED G LOCKED PF Dillon Brooks PG LOCKED SF LOCKED SG Jalen Green UTIL LOCKED,,,
1,4205067076,papagates (22/150),384,0,C LOCKED F LOCKED G LOCKED PF Dillon Brooks PG Jared Butler SF LOCKED SG LOCKED UTIL LOCKED,,,
1,4205067077,papagates (23/150),384,0,C LOCKED F LOCKED G LOCKED PF Corey Kispert PG Jalen Green SF LOCKED SG LOCKED UTIL LOCKED,,,
1,4205067078,papagates (24/150),384,0,C LOCKED F LOCKED G LOCKED PF Corey Kispert PG Amen Thompson SF LOCKED SG Jalen Green UTIL LOCKED,,,
1,4205067079,papagates (25/150),384,0,C LOCKED F Corey Kispert G LOCKED PF Anthony Gill PG Jalen Green SF LOCKED SG LOCKED UTIL LOCKED,,,
1,4205067080,papagates (26/150),384,0,C LOCKED F Jabari Smith Jr. G Fred VanVleet PF Corey Kispert PG Cole Anthony SF LOCKED SG Jalen Green UTIL LOCKED,,,
1,4205067081,papagates (27/150),384,0,C Richaun Holmes F LOCKED G LOCKED PF Dillon Brooks PG Jalen Green SF LOCKED SG LOCKED UTIL LOCKED,,,
1,4205067082,papagates (28/150),384,0,C LOCKED F LOCKED G LOCKED PF LOCKED PG Jalen Green SF LOCKED SG Johnny Davis UTIL LOCKED,,,
1,4205067083,papagates (29/150),384,0,C LOCKED F LOCKED G LOCKED PF Dillon Brooks PG Amen Thompson SF LOCKED SG LOCKED UTIL LOCKED,,,
1,4205067084,papagates (30/150),384,0,C LOCKED F LOCKED G Jared Butler PF LOCKED PG Jalen Green SF Johnny Davis SG LOCKED UTIL LOCKED,,,
1,4205067085,papagates (31/150),384,0,C Richaun Holmes F Dillon Brooks G LOCKED PF Anthony Gill PG Jalen Green SF LOCKED SG LOCKED UTIL LOCKED,,,
1,4205067086,papagates (32/150),384,0,C LOCKED F LOCKED G LOCKED PF Jabari Smith Jr. PG Jalen Green SF LOCKED SG LOCKED UTIL LOCKED,,,
1,4205067087,papagates (33/150),384,0,C Richaun Holmes F LOCKED G LOCKED PF LOCKED PG Fred VanVleet SF LOCKED SG Jules Bernard UTIL LOCKED,,,
1,4205067088,papagates (34/150),384,0,C LOCKED F LOCKED G LOCKED PF Corey Kispert PG Jared Butler SF Amen Thompson SG LOCKED UTIL LOCKED,,,
1,4205067089,papagates (35/150),384,0,C LOCKED F LOCKED G LOCKED PF Jabari Smith Jr. PG LOCKED SF LOCKED SG Jules Bernard UTIL LOCKED,,,
1,4205067090,papagates (36/150),384,0,C LOCKED F LOCKED G Jared Butler PF Corey Kispert PG Jalen Green SF LOCKED SG LOCKED UTIL LOCKED,,,
1,4205067091,papagates (37/150),384,0,C LOCKED F LOCKED G LOCKED PF Corey Kispert PG Fred VanVleet SF LOCKED SG Jalen Green UTIL LOCKED,,,
1,4205067092,papagates (38/150),384,0,C LOCKED F LOCKED G LOCKED PF Corey Kispert PG Fred VanVleet SF LOCKED SG Johnny Davis UTIL LOCKED,,,
1,4205067093,papagates (39/150),384,0,C Richaun Holmes F Dillon Brooks G LOCKED PF Corey Kispert PG Jared Butler SF LOCKED SG Jalen Green UTIL LOCKED,,,
1,4205067094,papagates (40/150),384,0,C Richaun Holmes F Dillon Brooks G LOCKED PF Corey Kispert PG Fred VanVleet SF LOCKED SG Jalen Green UTIL LOCKED,,,
1,4205067095,papagates (41/150),384,0,C LOCKED F LOCKED G LOCKED PF Corey Kispert PG Fred VanVleet SF LOCKED SG Jules Bernard UTIL LOCKED,,,
1,4205067096,papagates (42/150),384,0,C LOCKED F Dillon Brooks G LOCKED PF Corey Kispert PG LOCKED SF LOCKED SG LOCKED UTIL LOCKED,,,
1,4205067097,papagates (43/150),384,0,C LOCKED F LOCKED G LOCKED PF Corey Kispert PG Amen Thompson SF LOCKED SG Cole Anthony UTIL LOCKED,,,
1,4205067098,papagates (44/150),384,0,C LOCKED F LOCKED G LOCKED PF Corey Kispert PG Amen Thompson SF LOCKED SG LOCKED UTIL LOCKED,,,
1,4205067099,papagates (45/150),384,0,C LOCKED F LOCKED G LOCKED PF Dillon Brooks PG Jalen Green SF LOCKED SG Jules Bernard UTIL LOCKED,,,
1,4205067100,papagates (46/150),384,0,C LOCKED F LOCKED G LOCKED PF Corey Kispert PG Jalen Green SF Johnny Davis SG LOCKED UTIL LOCKED,,,
1,4205067101,papagates (47/150),384,0,C LOCKED F Moritz Wagner G LOCKED PF Corey Kispert PG Jalen Green SF LOCKED SG Johnny Davis UTIL LOCKED,,,
1,4205067102,papagates (48/150),384,0,C Jabari Smith Jr. F LOCKED G LOCKED PF Dillon Brooks PG Fred VanVleet SF LOCKED SG LOCKED UTIL LOCKED,,,
1,4205067103,papagates (49/150),384,0,C LOCKED F LOCKED G Jules Bernard PF LOCKED PG Amen Thompson SF LOCKED SG Jalen Green UTIL LOCKED,,,
1,4205067104,papagates (50/150),384,0,C LOCKED F LOCKED G LOCKED PF LOCKED PG Jalen Green SF Justin Champagnie SG Jules Bernard UTIL LOCKED,,,
1,4205067105,papagates (51/150),384,0,C LOCKED F LOCKED G LOCKED PF Anthony Gill PG Jalen Green SF Johnny Davis SG LOCKED UTIL LOCKED,,,
1,4205067106,papagates (52/150),384,0,C LOCKED F LOCKED G LOCKED PF Corey Kispert PG Amen Thompson SF LOCKED SG Johnny Davis UTIL LOCKED,,,
1,4205067107,papagates (53/150),384,0,C LOCKED F LOCKED G LOCKED PF Corey Kispert PG Jared Butler SF LOCKED SG Jordan Poole UTIL LOCKED,,,
1,4205067108,papagates (54/150),384,0,C LOCKED F Dillon Brooks G Jared Butler PF Corey Kispert PG Fred VanVleet SF LOCKED SG LOCKED UTIL LOCKED,,,
1,4205067109,papagates (55/150),384,0,C LOCKED F Dillon Brooks G LOCKED PF Corey Kispert PG Jalen Green SF LOCKED SG LOCKED UTIL LOCKED,,,
1,4205067110,papagates (56/150),384,0,C LOCKED F Dillon Brooks G LOCKED PF Corey Kispert PG LOCKED SF Amen Thompson SG Jules Bernard UTIL LOCKED,,,
1,4205067111,papagates (57/150),384,0,C Jock Landale F Dillon Brooks G LOCKED PF Corey Kispert PG Jalen Green SF Amen Thompson SG Jules Bernard UTIL LOCKED,,,
1,4205067112,papagates (58/150),384,0,C Jock Landale F LOCKED G LOCKED PF Corey Kispert PG LOCKED SF LOCKED SG Jalen Green UTIL LOCKED,,,
1,4205067113,papagates (59/150),384,0,C Richaun Holmes F Jabari Smith Jr. G LOCKED PF Dillon Brooks PG Jalen Green SF Franz Wagner SG LOCKED UTIL LOCKED,,,
1,4205067114,papagates (60/150),384,0,C LOCKED F LOCKED G Jared Butler PF Dillon Brooks PG Amen Thompson SF LOCKED SG Jalen Green UTIL LOCKED,,,
1,4205067115,papagates (61/150),384,0,C Wendell Carter Jr. F LOCKED G LOCKED PF Dillon Brooks PG Jalen Green SF LOCKED SG LOCKED UTIL LOCKED,,,
1,4205067116,papagates (62/150),384,0,C Jock Landale F LOCKED G LOCKED PF Dillon Brooks PG Amen Thompson SF LOCKED SG Jalen Green UTIL LOCKED,,,
1,4205067117,papagates (63/150),384,0,C Richaun Holmes F Dillon Brooks G LOCKED PF Corey Kispert PG Jared Butler SF Franz Wagner SG Jalen Green UTIL LOCKED,,,
1,4205067118,papagates (64/150),384,0,C LOCKED F LOCKED G LOCKED PF Corey Kispert PG Jalen Green SF Franz Wagner SG LOCKED UTIL LOCKED,,,
1,4205067119,papagates (65/150),384,0,C Richaun Holmes F LOCKED G Jared Butler PF Dillon Brooks PG Jalen Green SF LOCKED SG LOCKED UTIL LOCKED,,,
1,4205067120,papagates (66/150),384,0,C LOCKED F LOCKED G LOCKED PF Dillon Brooks PG Cole Anthony SF LOCKED SG Jules Bernard UTIL LOCKED,,,
1,4205067121,papagates (67/150),384,0,C LOCKED F Dillon Brooks G LOCKED PF Corey Kispert PG LOCKED SF Johnny Davis SG Jules Bernard UTIL LOCKED,,,
1,4205067122,papagates (68/150),384,0,C LOCKED F Dillon Brooks G LOCKED PF Corey Kispert PG Cole Anthony SF Johnny Davis SG LOCKED UTIL LOCKED,,,
1,4205067123,papagates (69/150),384,0,C LOCKED F LOCKED G LOCKED PF Corey Kispert PG Jared Butler SF Justin Champagnie SG LOCKED UTIL LOCKED,,,
1,4205067124,papagates (70/150),384,0,C LOCKED F LOCKED G LOCKED PF Dillon Brooks PG Jalen Green SF Amen Thompson SG LOCKED UTIL LOCKED,,,
1,4205067125,papagates (71/150),384,0,C LOCKED F LOCKED G LOCKED PF Dillon Brooks PG Jalen Green SF LOCKED SG LOCKED UTIL LOCKED,,,
